ID,iyear,imonth,iday,date,dayweek,country_txt,country,region,region_txt,provstate,city,summary,crit1,crit2,crit3,success,suicide,doubtter_txt,doubtterr,gname,attacktype1_txt,Attacktype,attacktype2_txt,attacktype2,targtype,targtype1,targsubtype1_txt,targsubtype1,targtype2_txt,targtype2,targsubtype2_txt,targsubtype2,weaptype1_txt,weaptype1,weapsubtype1_txt,weapsubtype1,weaptype2_txt,weaptype2,weapsubtype2_txt,weapsubtype2,nkill,nkillter,nwound,nwoundte,helper,Foiling Method,Foiling Method (other),Key Factors Leading to Prevention,Key Factors Leading to Prevention (other),Arrests Made,Convictions Made,Case file link (if possible) , Post-incident on-the-ground changes,cite1,cite2,cite3,lat,long
201708050001,2017,8,5,8/5/2017,7,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Beit El,"08/05/2017: Assailants opened fire on an Israeli Defense Forces (IDF) post at the entrance of Beit El, West Bank. There were no reported casualties in the assault. No group claimed responsibility; however, sources attributed the attack to Palestinian extremists.",,,,1,0,Doubt,1,Palestinian Extremists,Armed Assault,2,,#N/A,Military,4,Military Barracks/Base/Headquarters/Checkpost,27,,#N/A,,#N/A,Firearms,5,Automatic or Semi-Automatic Rifle,2,,#N/A,,#N/A,0,0,0,0,20170805,,,,,,,,,,,,,
201708050002,2017,8,5,8/5/2017,7,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Ofra,"08/05/2017: Assailants threw incendiary devices at vehicles of Israeli settlers in Ofra, West Bank. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,,,0,0,Terrorism,0,Unknown,Armed Assault,2,,#N/A,Private Citizens & Property,14,Vehicles/Transportation,73,,#N/A,,#N/A,Incendiary,8,Molotov Cocktail/Petrol Bomb,19,,#N/A,,#N/A,0,0,0,0,20170805,,,,,,,,,,,,,
201708060001,2017,8,6,8/6/2017,1,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Jerusalem,"08/06/2017: Assailants threw incendiary devices at a private security vehicle in Silwan neighborhood, Jerusalem, West Bank. There were no reported casualties in the attack. No group claimed responsibility; however, sources attributed the incident to Arab-Israeli extremists.",,,,1,0,Terrorism,0,Arab-Israeli extremists,Armed Assault,2,,#N/A,Private Citizens & Property,14,Vehicles/Transportation,73,,#N/A,,#N/A,Incendiary,8,Molotov Cocktail/Petrol Bomb,19,,#N/A,,#N/A,0,0,0,0,20170806,,,,,,,,,,,,,
201708090001,2017,8,9,8/9/2017,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Umm Safa,"08/09/2017: Assailants set fire to two vehicles and wrote racist graffiti in Umm Safa, West Bank. There were no reported casualties in the attack. Israeli settlers claimed responsibility for the incident.",,,,1,0,Terrorism,0,Israeli settlers,Facility/Infrastructure Attack,7,,#N/A,Private Citizens & Property,14,Vehicles/Transportation,73,,#N/A,,#N/A,Incendiary,8,Arson/Fire,18,,#N/A,,#N/A,0,0,0,0,20170809,,,,,,,,,,,,,
201708120001,2017,8,12,8/12/2017,7,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Jerusalem,"08/12/2017: An assailant attempted to stab a Haredi Jewish civilian near the Damascus Gate in Jerusalem, West Bank. After failing to injure the target, the assailant stabbed and injured a security guard at a nearby light rail station before being arrested. No group claimed responsibility for the incident; however, sources identified the assailant, Fadwa Hamadah, as a Palestinian extremist.",,,,1,0,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Private Citizens & Property,14,Religion Identified,69,Police,3,Police Security Forces/Officers,25,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,0,0,1,0,20170812,,,,,,,,,,,,,
201708160001,2017,8,16,8/16/2017,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Bethlehem,"08/16/2017: Assailants threw an explosive device at an Israel Defense Forces (IDF) observation post near Rachel's Tomb in Bethlehem, West Bank. There were no reported casualties in the blast. No group claimed responsibility for the incident.",,,,1,0,Doubt,1,Unknown,Bombing/Explosion,3,,#N/A,Military,4,Military Barracks/Base/Headquarters/Checkpost,27,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,0,0,0,20170816,,,,,,,,,,,,,
201708170001,2017,8,17,8/17/2017,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Rafah,"08/17/2017: Security forces intercepted two suicide bombers near the Egyptian border in Rafah, Gaza Strip. One assailant detonated, killing himself and Nidal al-Jaafari, a Hamas commander. Additionally, five people, including the second assailant and four security personnel, were injured in the blast. No group claimed responsibility for the incident; however, sources suspected that the Islamic State of Iraq and the Levant (ISIL) may have carried out the attack.",,,,1,1,Terrorism,0,Islamic State of Iraq and the Levant (ISIL),Bombing/Explosion,3,,#N/A,Government (General),2,"Government Personnel (excluding police, military)",18,,#N/A,,#N/A,Explosives,6,Suicide (carried bodily by human being),13,,#N/A,,#N/A,2,1,5,1,20170817,,,,,,,,,,,,,
201708190001,2017,8,19,8/19/2017,7,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Tapuah,"08/19/2017: A suicide attacker attempted to stab Israeli Border Police officers in Tapuah Junction, Tapuah, West Bank, West Bank and Gaza Strip. The officers shot and killed the assailant and one officer was wounded by shrapnel. A Palestinian extremist, identified as Qutaiba Zahran, claimed responsibility for the attack in a statement on social media prior to the incident.",,,,1,1,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Police,3,Police Security Forces/Officers,25,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,1,1,1,0,20170819,,,,,,,,,,,,,
201709020001,2017,9,2,9/2/2017,7,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Nili,"09/02/2017: An assailant opened fire on Israel Defense Forces (IDF) personnel at a quarry near Nili, West Bank. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,,,0,0,Doubt,1,Unknown,Armed Assault,2,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,0,0,0,0,20170902,,,,,,,,,,,,,
201709120001,2017,9,12,9/12/2017,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Alon Shvut,"09/12/2017: Assailants threw five pipe bombs along the Gush Etzion-Jerusalem Tunnel Road near Gush Etzion, West Bank. Two of the devices detonated, but there were no reported casualties in the blasts. Five Palestinian extremists were arrested and confessed to carrying out the attack.",,,,1,0,Terrorism,0,Palestinian Extremists,Bombing/Explosion,3,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Explosives,6,Pipe Bomb,31,,#N/A,,#N/A,0,0,0,0,20170912,,,,,,,,,,,,,
201709130001,2017,9,13,9/13/2017,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Kiryat Arba,"09/13/2017: An assailant attempted to stab Israel Defense Forces (IDF) personnel near Kiryat Arba, West Bank. The assailant was shot and injured in the ensuing clash. No group claimed responsibility for the incident; however, sources identified the assailant, Issa Darda'at, as a Palestinian extremist.",,,,0,0,Doubt,1,Palestinian Extremists,Armed Assault,2,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,0,0,1,1,20170913,,,,,,,,,,,,,
201709170001,2017,9,17,9/17/2017,1,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Bethlehem,"09/17/2017: An assailant threw a grenade at Israel Defense Forces (IDF) near the Tomb of Rachel. Bethlehem, West Bank, West Bank and Gaza Strip. The assailant was wounded in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to a Palestinian extremist.",,,,0,0,Doubt,1,Palestinian Extremists,Bombing/Explosion,3,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Explosives,6,Grenade,7,,#N/A,,#N/A,0,0,1,1,20170917,,,,,,,,,,,,,
201709260001,2017,9,26,9/26/2017,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Har Adar,"09/26/2017: An assailant armed with a pistol opened fire on security personnel at the entrance to Har Adar, West Bank, West Bank and Gaza Strip. Three people, including one border police officer and two security guards, were killed and one security guard was injured in the attack before the assailant was shot and killed. A Palestinian extremist, identified as Nimer Mahmoud Ahmad Jamal, claimed responsibility for the incident.",,,,1,0,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Police,3,Police Security Forces/Officers,25,Police,3,Police Security Forces/Officers,25,Firearms,5,Handgun,3,,#N/A,,#N/A,4,1,1,0,20170926,,,,,,,,,,,,,
201709270001,2017,9,27,9/27/2017,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Alon Shvut,"09/27/2017: An explosive device detonated near Alon Shvut, Gush Etzion, West Bank, West Bank and Gaza Strip. There were no reported casualties in the blast. No group claimed responsibility for the incident.",,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,0,0,0,20170927,,,,,,,,,,,,,
201709280001,2017,9,28,9/28/2017,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Mevo Dotan,"09/28/2017: An explosive device detonated in Mevo Dotan, West Bank, West Bank and Gaza Strip. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,0,0,0,20170928,,,,,,,,,,,,,
201709290001,2017,9,29,9/29/2017,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Migdal Oz,"09/29/2017: Security forces identified and arrested assailants who were attempting to plant an explosive device near Migdal Oz, West Bank. No group claimed responsibility for the incident.",,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,0,0,0,20170929,,,,,,,,,,,,,
201710150001,2017,10,15,10/15/2017,1,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Jerusalem,"10/15/2017: An assailant threw Molotov cocktails at Israeli Border Police officers in Jerusalem, West Bank. The assailant injured himself before being arrested, and there were no other reported casualties. No group claimed responsibility for the incident.",,,,0,0,Terrorism,0,Unknown,Armed Assault,2,,#N/A,Police,3,Police Security Forces/Officers,25,,#N/A,,#N/A,Incendiary,8,Molotov Cocktail/Petrol Bomb,19,,#N/A,,#N/A,0,0,1,1,20171015,,,,,,,,,,,,,
201710180001,2017,10,18,10/18/2017,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Alon Shvut,"10/18/2017: An assailant attempted to stab Israel Defense Forces (IDF) personnel at the Gush Etzion Junction near Alon Shvut, West Bank. The assailant was shot and injured in the ensuing clash. No group claimed responsibility for the incident; however, sources identified the assailant as a Palestinian extremist.",,,,0,0,Doubt,1,Palestinian Extremists,Armed Assault,2,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,0,0,1,1,20171018,,,,,,,,,,,,,
201710230001,2017,10,23,10/23/2017,2,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,"10/23/2017: Assailants abducted three Palestinian workers from a tunnel in Gaza, Gaza Strip, West Bank and Gaza Strip. The three hostages were taken into Egypt and were released on the same day. No group claimed responsibility; however, sources attributed the attack to the Sinai Province of the Islamic State.",,,,1,0,Terrorism,0,Sinai Province of the Islamic State,Hostage Taking (Kidnapping),6,,#N/A,Private Citizens & Property,14,Laborer (General)/Occupation Identified,77,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,0,0,0,0,20171023,,,,,,,,,,,,,
201710270001,2017,10,27,10/27/2017,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,"10/27/2017: An explosive device planted in the vehicle of Tawfiq Abu Naim, a Hamas security chief, detonated outside of a mosque in central Gaza, Gaza Strip, West Bank and Gaza Strip. There were an unknown number of injuries as a result of the blast. No group claimed responsibility; however, sources attributed the attack to the Sinai Province of the Islamic State.",,,,0,0,Doubt,1,Sinai Province of the Islamic State,Assassination,1,,#N/A,Terrorists/Non-State Militia,17,Terrorist,#N/A,Private Citizens & Property,14,Unnamed Civilian/Unspecified,67,Explosives,6,Vehicle,15,,#N/A,,#N/A,0,0,,0,20171027,,,,,,,,,,,,,
201711170001,2017,11,17,11/17/2017,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Alon Shvut,"11/17/2017: An assailant drove his vehicle into Israeli citizens and attempted to stab Israeli soldiers between Gush Etzion junction and Efrat Junction, Alon Shvut, West Bank, West Bank and Gaza Strip. Two Israeli citizens, Ezer Holaring and David Ramati, were injured, along with the assailant. No group claimed responsibility; however, sources attributed the attack to Ezzedin Karaja, a Palestinian extremist.",,,,1,0,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,Private Citizens & Property,14,Race/Ethnicity Identified,71,Melee,9,Knife or Other Sharp Object,23,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",10,,#N/A,0,0,3,1,20171117,,,,,,,,,,,,,
201711290001,2017,11,29,11/29/2017,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Kusra,"11/29/2017: An assailant shot and killed Mahmoud Odeh, a Palestinian farmer, in Kusra, Nablus, West Bank, West Bank and Gaza Strip. No group claimed responsibility for the incident; however, sources attributed the attack to Israeli settlers.",,,,1,0,Doubt,1,Israeli settlers,Armed Assault,2,,#N/A,Private Citizens & Property,14,Farmer,72,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,1,0,0,0,20171129,,,,,,,,,,,,,
201712100002,2017,12,10,12/10/2017,1,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Jalazun,"12/10/2017: Assailants opened fire on an Israeli Defense Forces post in Jalazun, West Bank. There were no reported casualties in the assault. No group claimed responsibility for the attack.",,,,0,0,Doubt,1,Unknown,Armed Assault,2,,#N/A,Military,4,Military Barracks/Base/Headquarters/Checkpost,27,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,0,0,0,0,20171210,,,,,,,,,,,,,
201712100003,2017,12,10,12/10/2017,1,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Ein Yabrud,"12/10/2017: Assailants opened fire on a passenger bus transporting Israeli students in Ein Yabrud, West Bank, West Bank and Gaza Strip. There were no reported casualties in the assault. No group claimed responsibility; however, sources attributed the attack to the Popular Front for the Liberation of Palestine (PFLP).",,,,1,0,Terrorism,0,Popular Front for the Liberation of Palestine (PFLP),Armed Assault,2,,#N/A,Transportation,19,Bus (excluding tourists),#N/A,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,0,0,0,0,20171210,,,,,,,,,,,,,
201712120001,2017,12,12,12/12/2017,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Salfit,"12/12/2017: An assailant attempted to stab Israel Defense Forces (IDF) personnel near Salfit, West Bank, West Bank and Gaza Strip. The assailant was injured in the ensuing clash. No group claimed responsibility for the incident; however, sources identified the assailant as a Palestinian extremist.",,,,0,0,Doubt,1,Palestinian Extremists,Armed Assault,2,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,0,0,1,1,20171212,,,,,,,,,,,,,
201712120002,2017,12,12,12/12/2017,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Gaza,"12/12/2017: An explosive device detonated prematurely as assailants on a motorbike were traveling in Gaza, Gaza Strip, West Bank and Gaza Strip. Two assailants were killed in the attack. The Palestinian Islamic Jihad (PIJ) claimed responsibility for the incident.",,,,1,0,Terrorism,0,Palestinian Islamic Jihad (PIJ),Bombing/Explosion,3,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,2,2,0,0,20171212,,,,,,,,,,,,,
201712130002,2017,12,13,12/13/2017,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Beit Hanoun,"12/13/2017: Assailants fired a rocket that struck a United Nations Relief and Works Agency (UNRWA) school in Beit Hanoun, Gaza Strip, West Bank and Gaza Strip. There were no reported casualties. No group claimed responsibility for the incident.",,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Government (Diplomatic),7,"International Organization (peacekeeper, aid agency, compound)",47,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,0,0,20171213,,,,,,,,,,,,,
201712150001,2017,12,15,12/15/2017,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Ramallah,"12/15/2017: An assailant wearing an apparent suicide vest stabbed and injured a Border Police officer at a checkpoint in Kikar Ayosh, between Beit El and Ramallah, West Bank, West Bank and Gaza Strip. The assailant was shot and killed by officers following the stabbing incident. No group claimed responsibility; however, sources identified the assailant, Mohammed Aqal, as a Palestinian extremist.",,,,1,1,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Police,3,Police Checkpoint,24,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,Fake Weapons,7,,#N/A,1,1,1,0,20171215,,,,,,,,,,,,,
201712150002,2017,12,15,12/15/2017,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Beit Hanoun,"12/15/2017: Assailants fired a rocket that struck a residential building in Beit Hanoun, Gaza Strip, West Bank and Gaza Strip. There were no reported casualties. No group claimed responsibility for the incident.",,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,House/Apartment/Residence,76,,#N/A,,#N/A,Explosives,6,"Projectile (rockets, mortars, RPGs, etc.)",11,,#N/A,,#N/A,0,0,0,0,20171215,,,,,,,,,,,,,
201801090001,2018,1,9,1/9/2018,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Havat Gilad,"01/09/2018: Assailants opened fire on the vehicle of Rabbi Raziel Shevach along Route 60 near Havat Gilad, West Bank. Shevach was killed in the assault. No group claimed responsibility for the incident; however, sources attributed the attack to Hamas (Islamic Resistance Movement).",,,,1,0,Terrorism,0,Hamas (Islamic Resistance Movement),Armed Assault,2,,#N/A,Religious Figures/Institutions,15,Religious Figure,85,,#N/A,,#N/A,Firearms,5,Automatic or Semi-Automatic Rifle,2,,#N/A,,#N/A,1,0,0,0,20180109,,,,,,,,,,,,,
201801110001,2018,1,11,1/11/2018,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Bethlehem,"01/11/2018: Assailants threw a pipe bomb at Rachel's Tomb in Bethlehem, West Bank. There were no reported casualties in the blast. No group claimed responsibility for the incident.",,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Religious Figures/Institutions,15,Affiliated Institution,87,,#N/A,,#N/A,Explosives,6,Pipe Bomb,31,,#N/A,,#N/A,0,0,0,0,20180111,,,,,,,,,,,,,
201801160001,2018,1,16,1/16/2018,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Nablus,"01/16/2018: An explosive device was discovered and defused at Joseph's Tomb in Nablus, West Bank. No group claimed responsibility for the attack.",,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Religious Figures/Institutions,15,Affiliated Institution,87,,#N/A,,#N/A,Explosives,6,Remote Trigger,12,,#N/A,,#N/A,0,0,0,0,20180116,,,,,,,,,,,,,
201801190001,2018,1,19,1/19/2018,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Qasr el Yahud,"01/19/2018: An assailant rammed his vehicle into Israeli soldiers at a checkpoint near Qasr el Yahud, West Bank. At least one soldiers was injured in the attack. No group claimed responsibility for the incident; however, authorities arrested the assailant and identified him as a Palestinian extremist.",,,,1,0,Doubt,1,Palestinian Extremists,Unarmed Assault,8,,#N/A,Military,4,Military Checkpoint,36,,#N/A,,#N/A,"Vehicle (not to include vehicle-borne explosives, i.e., car or truck bombs)",10,,#N/A,,#N/A,,#N/A,0,0,1,0,20180119,,,,,,,,,,,,,
201801230001,2018,1,23,1/23/2018,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Nablus,"01/23/2018: Two assailants attempted to stab Border Guard Police officers near Tapuach Junction, south of Nablus, West Bank, West Bank and Gaza Strip. The two assailants were injured in the ensuing clash. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",,,,0,0,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Police,3,"Police Building (headquarters, station, school)",#N/A,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,0,0,2,2,20180123,,,,,,,,,,,,,
201801260001,2018,1,26,1/26/2018,6,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Atil,"01/26/2018: Assailants planted explosive devices targeting Israeli Defense Forces along a road between Atil and Alar, West Bank. Security forces safely detonated the devices. No group claimed responsibility for the incident.",,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,0,0,0,20180126,,,,,,,,,,,,,
201801280001,2018,1,28,1/28/2018,1,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Itamar,"01/28/2018: Two assailants, dressed in Israeli Defense Forces uniforms and carrying firebombs packed with shrapnel, were stopped and detained as they attempted to enter the Jewish community of Itamar in the West Bank. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",,,,0,0,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Private Citizens & Property,14,Religion Identified,69,,#N/A,,#N/A,Incendiary,8,Molotov Cocktail/Petrol Bomb,19,,#N/A,,#N/A,0,0,0,0,20180128,,,,,,,,,,,,,
201802050001,2018,2,5,2/5/2018,2,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Ariel,"02/05/2018: An assailant stabbed and killed Rabbi Itamar Ben Gal at a bus stop in Ariel, West Bank. No group claimed responsibility for the incident; however, sources identified the assailant, Abed al-Hakim Asi, as a Palestinian extremist.",,,,1,0,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Religious Figures/Institutions,15,Religious Figure,85,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,1,0,0,0,20180205,,,,,,,,,,,,,
201802070001,2018,2,7,2/7/2018,4,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Karmei Tzur,"02/07/2018: An assailant stabbed an Israeli security guard at the entrance of Karmei Tzur, West Bank. The guard, identified as Boris Balbrava, was injured in the attack, and the assailant was shot and killed by another security guard. No group claimed responsibility for the incident; however, sources identified the assailant, Hamza Zamareh, as a Palestinian extremist.",,,,1,0,Doubt,1,Palestinian Extremists,Armed Assault,2,,#N/A,Military,4,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,1,1,1,0,20180207,,,,,,,,,,,,,
201802170001,2018,2,17,2/17/2018,7,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Khan Yunis district,"02/17/2018: Two explosive devices detonated targeting an Israeli military patrol in Khan Yunis district, Gaza Strip. Four soldiers were injured in the blast. The Popular Resistance Committees claimed responsibility for the incident. Sources also attributed the attack to Hamas (Islamic Resistance Movement).",,,,1,0,Doubt,1,Popular Resistance Committees,Bombing/Explosion,3,,#N/A,Military,4,Military Unit/Patrol/Convoy,29,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,0,4,0,20180217,,,,,,,,,,,,,
201803010001,2018,3,1,3/1/2018,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,Gaza Strip,Khan Yunis district,"03/01/2018: Security forces discovered and defused an explosive device planted along the border fence in Khan Yunis, Gaza Strip. No group claimed responsibility for the attempted attack.",,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Unknown,20,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,0,0,0,20180301,,,,,,,,,,,,,
201803010002,2018,3,1,3/1/2018,5,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Bethlehem,"03/01/2018: An assailant armed with a knife attempted to stab soldiers at an Israel Defense Forces (IDF) checkpoint in Bethlehem, West Bank. There were no reported casualties in the attack, and the assailant was arrested. No group claimed responsibility for the incident; however, sources identified the assailant as a Palestinian extremist.",,,,0,0,Doubt,1,Palestinian Extremists,Armed Assault,2,,#N/A,Military,4,Military Checkpoint,36,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,0,0,0,0,20180301,,,,,,,,,,,,,
201803050001,2018,3,5,3/5/2018,2,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Al-Khader,"03/05/2018: Assailants threw Molotov cocktails at vehicles along Route 60 in Al-Khader, West Bank. There were no reported casualties in the attack. No group claimed responsibility for the incident.",,,,0,0,Terrorism,0,Unknown,Armed Assault,2,,#N/A,Transportation,19,Highway/Road/Toll/Traffic Signal,104,,#N/A,,#N/A,Incendiary,8,Molotov Cocktail/Petrol Bomb,19,,#N/A,,#N/A,0,0,0,0,20180305,,,,,,,,,,,,,
201803060001,2018,3,6,3/6/2018,3,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Karmei Tzur,"03/06/2018: Assailants threw Molotov cocktails at a synagogue in Givat Sorek village near Karmei Tzur, West Bank. There were no reported casualties, though the building was damaged in the attack. No group claimed responsibility for the incident; however, sources attributed the attack to Palestinian extremists.",,,,1,0,Terrorism,0,Palestinian Extremists,Armed Assault,2,,#N/A,Religious Figures/Institutions,15,Place of Worship,86,,#N/A,,#N/A,Incendiary,8,Molotov Cocktail/Petrol Bomb,19,,#N/A,,#N/A,0,0,0,0,20180306,,,,,,,,,,,,,
201803100001,2018,3,10,3/10/2018,7,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Baytuniya,"03/10/2018: Assailants opened fire on an IDF outpost in Baytuniya, Ramallah and Al-Bireh, West Bank. There were no reported casualties in the assault. This was one of two similar attacks in this area on the same day. No group claimed responsibility for the incidents.",,,,0,0,Doubt,1,Unknown,Armed Assault,2,,#N/A,Military,4,Military Barracks/Base/Headquarters/Checkpost,27,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,0,0,0,0,20180310,,,,,,,,,,,,,
201803100002,2018,3,10,3/10/2018,7,West Bank and Gaza Strip,155,10,Middle East & North Africa,West Bank,Psagot,"03/10/2018: Assailants opened fire on an IDF outpost in Psagot, Ramallah and Al-Bireh, West Bank. There were no reported casualties in the assault. This was one of two similar attacks in this area on the same day. No group claimed responsibility for the incidents.",,,,0,0,Doubt,1,Unknown,Armed Assault,2,,#N/A,Military,4,Military Barracks/Base/Headquarters/Checkpost,27,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,0,0,0,0,20180310,,,,,,,,,,,,,
